Date,PRECTOT,T2M,RH2M,WS2M,Location,District,Latitude,Longitude,Cloudburst,Year,Month,MonthName,Season,Rainfall_Intensity,Humidity_Rainfall,Heat_Index,T2M_lag1,RH2M_lag1,WS2M_lag1,PRECTOT_lag1,PRECTOT_3d_mean,RH2M_3d_mean,T2M_3d_mean,Temperature_Change,Humidity_Change,Month_sin,Month_cos,Cloudburst_Next,Predicted_Probability,Predicted_Cloudburst,Risk_Level
1992-09-01,1.67,24.37,86.89,1.77,Almora (Almora),Almora,29.6,79.66,0,1992,9,Sep,Monsoon,,,28.5375,23.63,86.37,1.79,106.45,54.06,86.63,24.0,0.740000000000002,0.519999999999996,-1.0,-1.8369701987210297e-16,0,0.11833333333333333,0,Low
1995-09-13,2.46,22.05,86.88,1.88,Almora (Almora),Almora,29.6,79.66,0,1995,9,Sep,Monsoon,,,26.206000000000003,24.37,86.89,1.77,1.67,36.86,86.71333333333332,23.349999999999998,-2.3200000000000003,-0.010000000000005116,-1.0,-1.8369701987210297e-16,0,0.5033333333333333,1,Medium
1999-01-14,0.0,10.51,42.39,2.19,Almora (Almora),Almora,29.6,79.66,0,1999,1,Jan,Winter,,,12.4105,22.05,86.88,1.88,2.46,1.3766666666666667,72.05333333333333,18.97666666666667,-11.540000000000001,-44.489999999999995,0.49999999999999994,0.8660254037844387,1,0.715,1,High
2002-08-11,125.11,23.36,94.0,2.71,Almora (Almora),Almora,29.6,79.66,1,2002,8,Aug,Monsoon,,,27.788999999999998,10.51,42.39,2.19,0.0,42.52333333333333,74.42333333333333,18.64,12.85,51.61,-0.8660254037844385,-0.5000000000000004,0,0.21333333333333335,0,Low
2004-01-27,0.0,8.58,53.59,2.39,Almora (Almora),Almora,29.6,79.66,0,2004,1,Jan,Winter,,,11.0205,23.36,94.0,2.71,125.11,41.70333333333333,63.32666666666666,14.15,-14.78,-40.41,0.49999999999999994,0.8660254037844387,0,0.07,0,Low
2004-03-16,0.0,22.37,30.4,3.57,Almora (Almora),Almora,29.6,79.66,0,2004,3,Mar,Spring,,,23.533,8.58,53.59,2.39,0.0,41.70333333333333,59.330000000000005,18.103333333333335,13.790000000000001,-23.190000000000005,1.0,6.123233995736766e-17,1,0.745,1,High
2004-06-18,105.57,23.43,85.09,1.71,Almora (Almora),Almora,29.6,79.66,1,2004,6,Jun,Monsoon,,,27.5135,22.37,30.4,3.57,0.0,35.19,56.36000000000001,18.12666666666667,1.0599999999999987,54.690000000000005,1.2246467991473532e-16,-1.0,1,0.7533333333333333,1,High
2008-09-20,116.33,20.84,96.15,4.12,Almora (Almora),Almora,29.6,79.66,1,2008,9,Sep,Monsoon,,,25.235500000000002,23.43,85.09,1.71,105.57,73.96666666666665,70.54666666666667,22.213333333333335,-2.59,11.060000000000002,-1.0,-1.8369701987210297e-16,0,0.08,0,Low
2010-01-19,0.0,11.43,32.12,2.68,Almora (Almora),Almora,29.6,79.66,0,2010,1,Jan,Winter,,,12.767999999999999,20.84,96.15,4.12,116.33,73.96666666666665,71.12,18.566666666666666,-9.41,-64.03,0.49999999999999994,0.8660254037844387,0,0.06833333333333333,0,Low
2010-02-12,2.49,11.95,57.82,2.15,Almora (Almora),Almora,29.6,79.66,0,2010,2,Feb,Winter,,,14.626,11.43,32.12,2.68,0.0,39.60666666666666,62.03,14.74,0.5199999999999996,25.700000000000003,0.8660254037844386,0.5000000000000001,1,0.7916666666666666,1,High
2010-07-30,127.5,22.67,93.77,3.57,Almora (Almora),Almora,29.6,79.66,1,2010,7,Jul,Monsoon,,,27.001500000000004,11.95,57.82,2.15,2.49,43.330000000000005,61.23666666666666,15.35,10.720000000000002,35.949999999999996,-0.4999999999999997,-0.8660254037844388,1,0.8133333333333334,1,High
2010-09-18,53.49,20.81,89.7,2.17,Almora (Almora),Almora,29.6,79.66,1,2010,9,Sep,Monsoon,,,25.078,22.67,93.77,3.57,127.5,61.16,80.42999999999999,18.476666666666667,-1.860000000000003,-4.069999999999993,-1.0,-1.8369701987210297e-16,1,0.7216666666666667,1,High
2010-09-19,68.23,20.67,88.74,1.87,Almora (Almora),Almora,29.6,79.66,1,2010,9,Sep,Monsoon,,,24.92,20.81,89.7,2.17,53.49,83.07333333333334,90.73666666666666,21.383333333333336,-0.13999999999999702,-0.960000000000008,-1.0,-1.8369701987210297e-16,1,0.77,1,High
2010-09-20,8.65,21.98,83.9,2.09,Almora (Almora),Almora,29.6,79.66,1,2010,9,Sep,Monsoon,,,25.966,20.67,88.74,1.87,68.23,43.45666666666667,87.44666666666667,21.153333333333336,1.3099999999999987,-4.839999999999989,-1.0,-1.8369701987210297e-16,1,0.2615,0,Low
2011-06-30,106.83,23.9,83.24,1.83,Almora (Almora),Almora,29.6,79.66,1,2011,6,Jun,Monsoon,,,27.878999999999998,21.98,83.9,2.09,8.65,61.23666666666667,85.29333333333334,22.183333333333334,1.9199999999999982,-0.6600000000000108,1.2246467991473532e-16,-1.0,0,0.06642857142857143,0,Low
2012-09-13,18.28,22.71,95.49,3.53,Almora (Almora),Almora,29.6,79.66,0,2012,9,Sep,Monsoon,,,27.1315,23.9,83.24,1.83,106.83,44.58666666666667,87.54333333333334,22.863333333333333,-1.1899999999999977,12.25,-1.0,-1.8369701987210297e-16,0,0.13166666666666665,0,Low
2013-01-26,0.0,10.97,48.31,2.42,Almora (Almora),Almora,29.6,79.66,0,2013,1,Jan,Winter,,,13.1435,22.71,95.49,3.53,18.28,41.70333333333334,75.68,19.19333333333333,-11.74,-47.17999999999999,0.49999999999999994,0.8660254037844387,1,0.675,1,High
2013-06-25,134.33,23.6,91.52,1.93,Almora (Almora),Almora,29.6,79.66,1,2013,6,Jun,Monsoon,,,27.983,10.97,48.31,2.42,0.0,50.870000000000005,78.44,19.093333333333337,12.63,43.209999999999994,1.2246467991473532e-16,-1.0,0,0.04666666666666667,0,Low
2013-12-22,1.36,10.8,75.4,2.65,Almora (Almora),Almora,29.6,79.66,0,2013,12,Dec,Winter,,,14.305,23.6,91.52,1.93,134.33,45.23000000000002,71.74333333333333,15.123333333333335,-12.8,-16.11999999999999,-2.4492935982947064e-16,1.0,0,0.09833333333333333,0,Low
2014-07-17,24.05,24.9,84.17,2.11,Almora (Almora),Almora,29.6,79.66,0,2014,7,Jul,Monsoon,,,28.8975,10.8,75.4,2.65,1.36,53.24666666666668,83.69666666666667,19.766666666666666,14.099999999999998,8.769999999999996,-0.4999999999999997,-0.8660254037844388,0,0.058333333333333334,0,Low
2016-07-22,33.47,24.66,84.36,2.75,Almora (Almora),Almora,29.6,79.66,0,2016,7,Jul,Monsoon,,,28.603,24.9,84.17,2.11,24.05,19.626666666666676,81.31,20.12,-0.23999999999999844,0.18999999999999773,-0.4999999999999997,-0.8660254037844388,0,0.11166666666666666,0,Low
2016-11-23,0.0,17.71,30.57,2.33,Almora (Almora),Almora,29.6,79.66,0,2016,11,Nov,Autumn,,,19.0055,24.66,84.36,2.75,33.47,19.173333333333343,66.36666666666666,22.423333333333336,-6.949999999999999,-53.79,-0.5000000000000004,0.8660254037844384,0,0.06166666666666667,0,Low
2020-01-15,1.07,11.55,75.25,1.99,Almora (Almora),Almora,29.6,79.66,0,2020,1,Jan,Winter,,,15.1135,17.71,30.57,2.33,0.0,11.513333333333343,63.39333333333334,17.973333333333333,-6.16,44.68,0.49999999999999994,0.8660254037844387,1,0.84,1,High
2021-10-18,200.54,19.23,88.06,1.91,Almora (Almora),Almora,29.6,79.66,1,2021,10,Oct,Autumn,,,23.442000000000004,11.55,75.25,1.99,1.07,67.20333333333333,64.62666666666667,16.163333333333334,7.68,12.810000000000002,-0.8660254037844386,0.5000000000000001,0,0.675,1,High
2021-12-16,0.0,10.08,49.75,1.92,Almora (Almora),Almora,29.6,79.66,0,2021,12,Dec,Winter,,,12.3755,19.23,88.06,1.91,200.54,67.20333333333333,71.02,13.62,-9.15,-38.31,-2.4492935982947064e-16,1.0,1,0.735,1,High
2022-10-09,126.75,17.97,91.67,3.17,Almora (Almora),Almora,29.6,79.66,1,2022,10,Oct,Autumn,,,22.2365,10.08,49.75,1.92,0.0,109.09666666666668,76.49333333333334,15.76,7.889999999999999,41.92,-0.8660254037844386,0.5000000000000001,1,0.8230952380952381,1,High
2023-09-10,113.33,21.91,91.54,2.09,Almora (Almora),Almora,29.6,79.66,1,2023,9,Sep,Monsoon,,,26.278000000000002,17.97,91.67,3.17,126.75,80.02666666666669,77.65333333333334,16.653333333333332,3.9400000000000013,-0.12999999999999545,-1.0,-1.8369701987210297e-16,0,0.11976190476190476,0,Low
2023-09-11,6.12,23.08,84.48,1.99,Almora (Almora),Almora,29.6,79.66,0,2023,9,Sep,Monsoon,,,27.104999999999997,21.91,91.54,2.09,113.33,82.06666666666668,89.23,20.986666666666665,1.1699999999999982,-7.060000000000002,-1.0,-1.8369701987210297e-16,0,0.115,0,Low
1992-05-02,0.08,13.81,35.16,3.4,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,1992,5,May,Spring,,,15.228000000000002,16.8,23.95,3.54,0.0,0.04,29.555,15.305,-2.99,11.209999999999997,0.49999999999999994,-0.8660254037844387,0,0.13333333333333333,0,Low
1992-07-24,16.68,16.47,87.06,1.87,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,1992,7,Jul,Monsoon,,,20.636,13.81,35.16,3.4,0.08,5.586666666666666,48.723333333333336,15.693333333333333,2.6599999999999984,51.900000000000006,-0.4999999999999997,-0.8660254037844388,0,0.16166666666666665,0,Low
1996-01-09,0.0,3.8,34.65,1.8,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,1996,1,Jan,Winter,,,5.3525,16.47,87.06,1.87,16.68,5.586666666666666,52.29,11.36,-12.669999999999998,-52.410000000000004,0.49999999999999994,0.8660254037844387,0,0.06,0,Low
2000-05-23,0.01,19.18,45.08,3.06,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2000,5,May,Spring,,,21.128,3.8,34.65,1.8,0.0,5.5633333333333335,55.596666666666664,13.149999999999999,15.379999999999999,10.43,0.49999999999999994,-0.8660254037844387,0,0.07976190476190477,0,Low
2004-11-04,0.0,7.89,43.59,2.2,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2004,11,Nov,Autumn,,,9.849499999999999,19.18,45.08,3.06,0.01,0.0033333333333333335,41.10666666666666,10.29,-11.29,-1.4899999999999949,-0.5000000000000004,0.8660254037844384,0,0.23666666666666666,0,Low
2004-11-28,0.0,4.73,43.62,2.2,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2004,11,Nov,Autumn,,,6.691000000000001,7.89,43.59,2.2,0.0,0.0033333333333333335,44.096666666666664,10.6,-3.1599999999999993,0.02999999999999403,-0.5000000000000004,0.8660254037844384,0,0.21333333333333335,0,Low
2006-07-25,29.91,17.65,88.88,2.3,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2006,7,Jul,Monsoon,,,21.863999999999997,4.73,43.62,2.2,0.0,9.97,58.696666666666665,10.089999999999998,12.919999999999998,45.26,-0.4999999999999997,-0.8660254037844388,0,0.21166666666666667,0,Low
2008-10-30,0.0,8.75,51.98,2.41,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2008,10,Oct,Autumn,,,11.108,17.65,88.88,2.3,29.91,9.97,61.49333333333333,10.376666666666665,-8.899999999999999,-36.9,-0.8660254037844386,0.5000000000000001,0,0.04833333333333333,0,Low
2011-11-15,0.0,6.06,47.6,2.46,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2011,11,Nov,Autumn,,,8.193999999999999,8.75,51.98,2.41,0.0,9.97,62.81999999999999,10.819999999999999,-2.6900000000000004,-4.3799999999999955,-0.5000000000000004,0.8660254037844384,0,0.09666666666666666,0,Low
2012-06-09,0.0,17.9,41.72,3.1,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2012,6,Jun,Monsoon,,,19.676,6.06,47.6,2.46,0.0,0.0,47.1,10.90333333333333,11.84,-5.880000000000003,1.2246467991473532e-16,-1.0,0,0.07,0,Low
2013-04-07,0.0,11.63,45.78,2.57,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2013,4,Apr,Spring,,,13.662,17.9,41.72,3.1,0.0,0.0,45.03333333333334,11.863333333333332,-6.269999999999998,4.060000000000002,0.8660254037844387,-0.4999999999999998,1,0.215,0,Low
2013-06-16,121.65,13.86,95.62,3.28,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,1,2013,6,Jun,Monsoon,,,18.313,11.63,45.78,2.57,0.0,40.550000000000004,61.04,14.463333333333331,2.2299999999999986,49.84,1.2246467991473532e-16,-1.0,0,0.175,0,Low
2015-04-29,0.02,12.84,57.71,2.75,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2015,4,Apr,Spring,,,15.4505,13.86,95.62,3.28,121.65,40.556666666666665,66.37,12.776666666666666,-1.0199999999999996,-37.910000000000004,0.8660254037844387,-0.4999999999999998,0,0.0965,0,Low
2015-12-13,0.0,2.95,64.47,2.0,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2015,12,Dec,Winter,,,5.9735000000000005,12.84,57.71,2.75,0.02,40.556666666666665,72.60000000000001,9.883333333333331,-9.89,6.759999999999998,-2.4492935982947064e-16,1.0,0,0.10292857142857144,0,Low
2016-02-12,0.01,2.22,56.45,2.21,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2016,2,Feb,Winter,,,4.8215,2.95,64.47,2.0,0.0,0.01,59.54333333333333,6.003333333333333,-0.73,-8.019999999999996,0.8660254037844386,0.5000000000000001,0,0.06666666666666667,0,Low
2017-12-02,0.0,6.38,34.51,1.58,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2017,12,Dec,Winter,,,7.947499999999999,2.22,56.45,2.21,0.01,0.0033333333333333335,51.81,3.849999999999999,4.16,-21.940000000000005,-2.4492935982947064e-16,1.0,1,0.61,1,High
2019-08-17,49.34,16.72,91.08,2.2,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,1,2019,8,Aug,Monsoon,,,21.054000000000002,6.38,34.51,1.58,0.0,16.45,60.68,8.44,10.34,56.57,-0.8660254037844385,-0.5000000000000004,1,0.805,1,High
2019-08-18,56.52,14.98,94.34,2.76,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,1,2019,8,Aug,Monsoon,,,19.421000000000003,16.72,91.08,2.2,49.34,35.28666666666667,73.31,12.693333333333333,-1.7399999999999984,3.260000000000005,-0.8660254037844385,-0.5000000000000004,1,0.9083333333333333,1,High
2019-08-19,3.9,16.36,82.25,1.66,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,1,2019,8,Aug,Monsoon,,,20.3065,14.98,94.34,2.76,56.52,36.586666666666666,89.22333333333334,16.02,1.379999999999999,-12.090000000000003,-0.8660254037844385,-0.5000000000000004,0,0.14333333333333334,0,Low
2023-09-15,7.94,16.87,89.77,1.54,Arakot (Uttarkashi),Uttarkashi,30.88,78.2,0,2023,9,Sep,Monsoon,,,21.2045,16.36,82.25,1.66,3.9,22.786666666666665,88.78666666666668,16.069999999999997,0.5100000000000016,7.519999999999996,-1.0,-1.8369701987210297e-16,0,0.21558333333333332,0,Low
1997-07-01,2.4,13.14,76.44,2.48,Badrinath (Chamoli),Chamoli,30.74,79.49,0,1997,7,Jul,Monsoon,,,16.714,-3.45,47.57,1.92,0.0,1.2,62.004999999999995,4.845000000000001,16.59,28.869999999999997,-0.4999999999999997,-0.8660254037844388,0,0.03666666666666667,0,Low
1998-06-30,18.28,14.93,84.03,2.31,Badrinath (Chamoli),Chamoli,30.74,79.49,0,1998,6,Jun,Monsoon,,,18.900499999999997,13.14,76.44,2.48,2.4,6.8933333333333335,69.34666666666666,8.206666666666667,1.7899999999999991,7.590000000000003,1.2246467991473532e-16,-1.0,0,0.16666666666666666,0,Low
2002-01-19,0.92,-5.05,72.32,2.4,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2002,1,Jan,Winter,,,-1.6740000000000002,14.93,84.03,2.31,18.28,7.2,77.59666666666666,7.673333333333333,-19.98,-11.710000000000008,0.49999999999999994,0.8660254037844387,1,0.12333333333333334,0,Low
2004-07-05,8.99,13.87,91.6,2.69,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2004,7,Jul,Monsoon,,,18.181,-5.05,72.32,2.4,0.92,9.396666666666667,82.64999999999999,7.916666666666667,18.919999999999998,19.28,-0.4999999999999997,-0.8660254037844388,1,0.7666666666666667,1,High
2004-07-06,32.01,14.28,91.55,3.04,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2004,7,Jul,Monsoon,,,18.5535,13.87,91.6,2.69,8.99,13.973333333333334,85.15666666666665,7.7,0.41000000000000014,-0.04999999999999716,-0.4999999999999997,-0.8660254037844388,1,0.855,1,High
2004-07-07,10.89,14.24,88.04,2.42,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2004,7,Jul,Monsoon,,,18.4,14.28,91.55,3.04,32.01,17.296666666666663,90.39666666666666,14.13,-0.03999999999999915,-3.509999999999991,-0.4999999999999997,-0.8660254037844388,0,0.7566666666666667,1,High
2005-05-30,0.13,12.87,35.37,2.95,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2005,5,May,Spring,,,14.343499999999999,14.24,88.04,2.42,10.89,14.343333333333332,71.65333333333334,13.796666666666667,-1.370000000000001,-52.67000000000001,0.49999999999999994,-0.8660254037844387,0,0.065,0,Low
2006-04-21,0.0,5.87,53.58,2.53,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2006,4,Apr,Spring,,,8.296,12.87,35.37,2.95,0.13,3.673333333333334,58.99666666666667,10.993333333333332,-6.999999999999999,18.21,0.8660254037844387,-0.4999999999999998,0,0.085,0,Low
2009-12-01,0.0,3.76,41.44,1.46,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2009,12,Dec,Winter,,,5.686,5.87,53.58,2.53,0.0,0.043333333333333335,43.46333333333333,7.5,-2.1100000000000003,-12.14,-2.4492935982947064e-16,1.0,0,0.07833333333333334,0,Low
2012-12-01,0.04,0.05,42.04,1.45,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2012,12,Dec,Winter,,,2.0069999999999997,3.76,41.44,1.46,0.0,0.013333333333333334,45.68666666666667,3.2266666666666666,-3.71,0.6000000000000014,-2.4492935982947064e-16,1.0,1,0.15333333333333332,0,Low
2013-06-16,116.18,10.42,97.05,3.42,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2013,6,Jun,Monsoon,,,14.9305,0.05,42.04,1.45,0.04,38.74,60.17666666666667,4.743333333333333,10.37,55.01,1.2246467991473532e-16,-1.0,0,0.09,0,Low
2015-04-22,0.0,8.65,58.44,2.76,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2015,4,Apr,Spring,,,11.296000000000001,10.42,97.05,3.42,116.18,38.74,65.84333333333333,6.373333333333332,-1.7699999999999996,-38.61,0.8660254037844387,-0.4999999999999998,0,0.06833333333333333,0,Low
2016-09-28,0.07,10.71,83.87,2.54,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2016,9,Sep,Monsoon,,,14.649500000000002,8.65,58.44,2.76,0.0,38.75,79.78666666666668,9.926666666666668,2.0600000000000005,25.430000000000007,-1.0,-1.8369701987210297e-16,0,0.10333333333333333,0,Low
2019-05-11,0.1,10.56,53.65,3.43,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2019,5,May,Spring,,,12.8995,10.71,83.87,2.54,0.07,0.05666666666666667,65.32000000000001,9.973333333333333,-0.15000000000000036,-30.220000000000006,0.49999999999999994,-0.8660254037844387,0,0.051666666666666666,0,Low
2020-06-14,1.37,13.0,60.63,2.49,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2020,6,Jun,Monsoon,,,15.7825,10.56,53.65,3.43,0.1,0.5133333333333333,66.05,11.423333333333332,2.4399999999999995,6.980000000000004,1.2246467991473532e-16,-1.0,1,0.6783333333333333,1,High
2021-10-18,105.45,6.66,89.44,0.91,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2021,10,Oct,Autumn,,,11.041000000000002,13.0,60.63,2.49,1.37,35.64,67.90666666666667,10.073333333333332,-6.34,28.809999999999995,-0.8660254037844386,0.5000000000000001,0,0.3016666666666667,0,Medium
2022-05-29,0.16,11.48,67.7,2.37,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2022,5,May,Spring,,,14.628,6.66,89.44,0.91,105.45,35.660000000000004,72.58999999999999,10.379999999999999,4.82,-21.739999999999995,0.49999999999999994,-0.8660254037844387,1,0.778,1,High
2022-08-18,0.04,14.91,85.65,2.59,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2022,8,Aug,Monsoon,,,18.933500000000002,11.48,67.7,2.37,0.16,35.21666666666667,80.93,11.016666666666666,3.4299999999999997,17.950000000000003,-0.8660254037844385,-0.5000000000000004,1,0.8072619047619048,1,High
2022-08-19,17.36,13.83,93.78,2.53,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2022,8,Aug,Monsoon,,,18.266,14.91,85.65,2.59,0.04,5.853333333333333,82.37666666666667,13.406666666666666,-1.08,8.129999999999995,-0.8660254037844385,-0.5000000000000004,1,0.8460000000000001,1,High
2022-08-20,15.75,11.45,92.01,1.87,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2022,8,Aug,Monsoon,,,15.8635,13.83,93.78,2.53,17.36,11.049999999999999,90.48000000000002,13.396666666666667,-2.380000000000001,-1.769999999999996,-0.8660254037844385,-0.5000000000000004,1,0.8233333333333334,1,High
2022-09-23,101.2,10.93,87.32,1.82,Badrinath (Chamoli),Chamoli,30.74,79.49,1,2022,9,Sep,Monsoon,,,15.113999999999999,11.45,92.01,1.87,15.75,44.77,91.03666666666668,12.069999999999999,-0.5199999999999996,-4.690000000000012,-1.0,-1.8369701987210297e-16,0,0.325,0,Medium
2022-11-03,0.0,6.38,60.66,1.94,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2022,11,Nov,Autumn,,,9.219,10.93,87.32,1.82,101.2,38.983333333333334,79.99666666666667,9.586666666666666,-4.55,-26.659999999999997,-0.5000000000000004,0.8660254037844384,0,0.07666666666666666,0,Low
2023-11-28,0.0,2.3,68.0,1.91,Badrinath (Chamoli),Chamoli,30.74,79.49,0,2023,11,Nov,Autumn,,,5.509,6.38,60.66,1.94,0.0,33.733333333333334,71.99333333333333,6.536666666666666,-4.08,7.340000000000003,-0.5000000000000004,0.8660254037844384,0,0.06,0,Low
1990-05-28,0.01,21.29,24.66,3.13,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,1990,5,May,Spring,,,22.21,7.08,46.94,2.72,0.0,0.005,35.8,14.184999999999999,14.209999999999999,-22.279999999999998,0.49999999999999994,-0.8660254037844387,0,0.13333333333333333,0,Low
1994-12-07,0.0,9.61,33.08,2.17,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,1994,12,Dec,Winter,,,11.046999999999999,21.29,24.66,3.13,0.01,0.0033333333333333335,34.89333333333333,12.659999999999998,-11.68,8.419999999999998,-2.4492935982947064e-16,1.0,0,0.11666666666666667,0,Low
2001-05-11,0.0,22.04,19.73,3.33,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2001,5,May,Spring,,,22.6935,9.61,33.08,2.17,0.0,0.0033333333333333335,25.823333333333334,17.646666666666665,12.43,-13.349999999999998,0.49999999999999994,-0.8660254037844387,0,0.3333333333333333,0,Medium
2002-12-01,0.0,6.61,22.26,2.0,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2002,12,Dec,Winter,,,7.523000000000001,22.04,19.73,3.33,0.0,0.0,25.02333333333333,12.753333333333332,-15.43,2.530000000000001,-2.4492935982947064e-16,1.0,0,0.25166666666666665,0,Low
2009-06-07,0.0,18.43,39.22,3.16,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2009,6,Jun,Monsoon,,,20.075,6.61,22.26,2.0,0.0,0.0,27.070000000000004,15.693333333333333,11.82,16.959999999999997,1.2246467991473532e-16,-1.0,1,0.14666666666666667,0,Low
2010-08-17,1.65,16.41,91.41,1.62,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2010,8,Aug,Monsoon,,,20.8185,18.43,39.22,3.16,0.0,0.5499999999999999,50.96333333333333,13.816666666666668,-2.0199999999999996,52.19,-0.8660254037844385,-0.5000000000000004,1,0.7133333333333334,1,High
2010-08-18,34.17,16.47,91.41,1.63,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2010,8,Aug,Monsoon,,,20.877499999999998,16.41,91.41,1.62,1.65,11.94,74.01333333333334,17.103333333333335,0.05999999999999872,0.0,-0.8660254037844385,-0.5000000000000004,1,0.9066666666666666,1,High
2010-08-19,13.67,17.67,90.62,1.67,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2010,8,Aug,Monsoon,,,22.034,16.47,91.41,1.63,34.17,16.496666666666666,91.14666666666666,16.849999999999998,1.2000000000000028,-0.789999999999992,-0.8660254037844385,-0.5000000000000004,0,0.5603333333333333,1,Medium
2010-11-17,0.17,9.87,57.92,2.12,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2010,11,Nov,Autumn,,,12.554,17.67,90.62,1.67,13.67,16.003333333333334,79.98333333333333,14.670000000000002,-7.8000000000000025,-32.7,-0.5000000000000004,0.8660254037844384,0,0.10642857142857143,0,Low
2013-02-02,0.0,3.84,67.1,1.81,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2013,2,Feb,Winter,,,7.014,9.87,57.92,2.12,0.17,4.613333333333333,71.88000000000001,10.46,-6.029999999999999,9.179999999999993,0.8660254037844386,0.5000000000000001,0,0.31983333333333336,0,Medium
2017-12-11,0.89,9.09,50.61,2.1,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2017,12,Dec,Winter,,,11.410499999999999,3.84,67.1,1.81,0.0,0.35333333333333333,58.54333333333333,7.599999999999999,5.25,-16.489999999999995,-2.4492935982947064e-16,1.0,0,0.17833333333333334,0,Low
2018-05-27,0.21,19.73,22.51,3.1,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,0,2018,5,May,Spring,,,20.5455,9.09,50.61,2.1,0.89,0.3666666666666667,46.74,10.886666666666668,10.64,-28.099999999999998,0.49999999999999994,-0.8660254037844387,1,0.7433333333333333,1,High
2020-02-23,246.15,3.07,85.22,1.72,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2020,2,Feb,Winter,,,7.159,19.73,22.51,3.1,0.21,82.41666666666667,52.78000000000001,10.63,-16.66,62.709999999999994,0.8660254037844386,0.5000000000000001,1,0.845,1,High
2020-04-21,287.54,7.9,84.75,2.03,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2020,4,Apr,Spring,,,11.9345,3.07,85.22,1.72,246.15,177.9666666666667,64.16000000000001,10.233333333333334,4.83,-0.46999999999999886,0.8660254037844387,-0.4999999999999998,1,0.9129166666666667,1,High
2020-05-03,276.17,11.27,79.87,2.72,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2020,5,May,Spring,,,14.9915,7.9,84.75,2.03,287.54,269.9533333333333,83.28000000000002,7.413333333333334,3.369999999999999,-4.8799999999999955,0.49999999999999994,-0.8660254037844387,1,0.3560223665223666,0,Medium
2021-10-18,137.4,11.28,91.11,1.91,Bageshwar (Bageshwar),Bageshwar,29.83,79.77,1,2021,10,Oct,Autumn,,,15.644499999999999,11.27,79.87,2.72,276.17,233.70333333333335,85.24333333333334,10.15,0.009999999999999787,11.239999999999995,-0.8660254037844386,0.5000000000000001,0,0.6154588744588745,1,High
